STATEFIPS,STATE,ZIPCODE,AGI_STUB,No_of_Returns,AGI,Returns__Tot_Income,Tot_Income,Returns_Sal_Wages,Sal_Wages_Amt
6,CA,93513,1,810.0,46985.0,810.0,47280.0001,620.0,32101.0
6,CA,93514,2,6280.0,431428.0,6280.0,437561.0,4880.0,266152.0
6,CA,93516,1,680.0,32256.0,680.0,32388.0002,520.0,23617.0
6,CA,93517,1,400.0,20933.0,400.0,21076.0003,330.0,13316.0
6,CA,93518,1,410.0,22071.0,410.0,22399.0002,230.0,12579.0
6,CA,93523,1,1130.0,72979.0,1130.0,73544.0,1020.0,63347.0
6,CA,93526,1,310.0,21404.0,310.0,21505.0003,200.0,11604.0
6,CA,93527,1,910.0,60706.0,910.0,61132.0002,650.0,40498.0
6,CA,93531,1,250.0,30298.0,250.0,30551.0005,170.0,16836.0
6,CA,93532,1,1150.0,78866.0,1150.0,79602.0001,920.0,60749.0
6,CA,93534,3,16860.0,728463.0,16860.0,735025.0,14240.0,598025.0
6,CA,93535,5,31380.0,1261523.0,31380.0,1271610.0,26800.0,1066654.0
6,CA,93536,6,30440.0,2110196.0,30440.0,2130273.0,25570.0,1662726.0
6,CA,93543,1,5710.0,246750.0,5710.0,249103.0001,4570.0,195149.0
6,CA,93544,1,440.0,24871.0,440.0,25135.0002,290.0,15459.0
6,CA,93545,1,840.0,47791.0,840.0,48222.0002,660.0,30318.0
6,CA,93546,2,4590.0,338678.0,4590.0,347609.0,4010.0,211606.0
6,CA,93550,5,32270.0,1263394.0,32270.0,1275272.0,27730.0,1087997.0
6,CA,93551,5,24400.0,1830610.0,24400.0,1850681.0,20260.0,1406975.0
6,CA,93552,4,17770.0,808497.0,17770.0,815183.0,15510.0,701619.0
6,CA,93553,1,790.0,44454.0,790.0,44818.0002,570.0,31394.0
6,CA,93555,4,13980.0,964581.0,13980.0,972586.0,11590.0,739184.0
6,CA,93560,2,8730.0,491285.0,8720.0,495115.0,7500.0,412710.0
6,CA,93561,4,12770.0,926734.0,12770.0,935166.0,9750.0,638139.0
6,CA,93562,1,480.0,23774.0,480.0,23893.0003,420.0,19446.0
6,CA,93591,1,2680.0,103627.0,2680.0,104419.0,2190.0,84993.0
6,CA,93601,1,830.0,56460.0,830.0,57072.0001,580.0,32099.0
6,CA,93602,1,1460.0,103575.0,1460.0,104642.0001,1070.0,63316.0
6,CA,93604,1,350.0,26086.0,350.0,26512.0003,190.0,9722.0
6,CA,93608,1,440.0,14845.0,440.0,14879.0002,420.0,13417.0
6,CA,93609,1,2290.0,130104.0,2290.0,131294.0,2080.0,82489.0
6,CA,93610,2,6810.0,361506.0,6800.0,366152.0,5920.0,266597.0
6,CA,93611,5,21490.0,1690665.0,21480.0,1708987.0,17540.0,1220679.0
6,CA,93612,3,15700.0,711409.0,15700.0,717939.0,13470.0,556088.0
6,CA,93614,2,5200.0,354671.0,5200.0,358716.0,3610.0,214419.0
6,CA,93615,1,2130.0,61563.0,2130.0,61850.0002,2000.0,52323.0
6,CA,93616,1,1090.0,36721.0,1090.0,37020.0002,1010.0,29392.0
6,CA,93618,3,12370.0,505788.0,12360.0,509537.0,11430.0,412694.0
6,CA,93619,6,20490.0,2379111.0,20490.0,2411075.0,17030.0,1659503.0
6,CA,93620,1,3930.0,189049.0,3930.0,191320.0,3520.0,142613.0
6,CA,93621,1,210.0,9780.0,210.0,9811.0003,150.0,6211.0
6,CA,93622,1,4250.0,188235.0,4250.0,189988.0,4050.0,138315.0
6,CA,93625,1,3590.0,201744.0,3590.0,203558.0,3140.0,155427.0
6,CA,93626,1,980.0,160187.0,980.0,161595.0,760.0,80411.0
6,CA,93628,1,150.0,5941.0,150.0,6063.0003,130.0,4688.0
6,CA,93630,2,8180.0,399163.0,8180.0,404212.0,7380.0,305265.0
6,CA,93631,3,7260.0,514700.0,7260.0,520855.0,6170.0,364987.0
6,CA,93635,5,19770.0,1054292.0,19770.0,1063584.0,17520.0,834560.0
6,CA,93636,3,6420.0,546341.0,6420.0,553152.0,5150.0,375962.0
6,CA,93637,4,16520.0,930554.0,16520.0,939742.0,14490.0,631263.0
6,CA,93638,3,19030.0,705735.0,19030.0,710172.0,17440.0,592624.0
6,CA,93640,1,5990.0,178054.0,5990.0,179230.0001,5770.0,139091.0
6,CA,93641,1,130.0,7610.0,130.0,7610.0,80.0,3947.0
6,CA,93643,1,1360.0,82751.0,1360.0,83813.0001,940.0,44926.0
6,CA,93644,1,3960.0,242895.0,3960.0,246990.0,2770.0,134530.0
6,CA,93645,1,140.0,13563.0,140.0,13611.0003,100.0,6980.0
6,CA,93646,1,4000.0,142558.0,4000.0,143455.0,3820.0,110462.0
6,CA,93647,1,4330.0,139410.0,4330.0,140259.0001,4100.0,114987.0
6,CA,93648,1,6400.0,207966.0,6400.0,209037.0,6110.0,184420.0
6,CA,93650,1,1780.0,84143.0,1780.0,85040.0002,1490.0,52006.0
6,CA,93651,1,830.0,75774.0,830.0,76598.0001,630.0,46336.0
6,CA,93652,1,280.0,9136.0,270.0,9158.0002,260.0,7923.0
6,CA,93653,1,430.0,31532.0,430.0,31961.0002,320.0,17683.0
6,CA,93654,3,12840.0,621149.0,12840.0,626638.0,11460.0,459733.0
6,CA,93656,1,2450.0,115527.0,2450.0,116462.0001,2220.0,88127.0
6,CA,93657,4,15890.0,878457.0,15890.0,886602.0,13970.0,645614.0
6,CA,93660,1,1690.0,56759.0,1690.0,56927.0002,1620.0,49686.0
6,CA,93662,3,12910.0,550796.0,12910.0,555560.0,11520.0,430315.0
6,CA,93664,1,310.0,46157.0,310.0,46660.0003,200.0,17132.0
6,CA,93667,1,960.0,65000.0,960.0,65570.0001,740.0,43576.0
6,CA,93668,1,420.0,26701.0,420.0,27005.0003,370.0,14168.0
6,CA,93669,1,110.0,4738.0,110.0,4738.0,80.0,2279.0
6,CA,93675,1,1360.0,74723.0,1360.0,75365.0001,1010.0,50859.0
6,CA,93701,1,3700.0,98847.0,3700.0,99561.0,3360.0,85021.0
6,CA,93702,2,16440.0,471763.0,16430.0,474593.0001,15000.0,413933.0
6,CA,93703,2,12990.0,411096.0,12990.0,413962.0,11550.0,348620.0
6,CA,93704,4,12740.0,795456.0,12740.0,806146.0,10440.0,530538.0
6,CA,93705,3,15110.0,556219.0,15110.0,560141.0001,13070.0,450831.0
6,CA,93706,2,14150.0,490603.0,14150.0,496310.0,12590.0,379735.0
6,CA,93710,3,13010.0,641714.0,13010.0,647478.0,10840.0,453736.0
6,CA,93711,6,18550.0,2105843.0,18550.0,2137770.0,13940.0,1089537.0
6,CA,93720,5,22410.0,1983925.0,22410.0,2012902.0,18090.0,1338076.0
6,CA,93721,1,1560.0,70383.0,1560.0,71419.0001,1390.0,53043.0
6,CA,93722,5,37160.0,1865701.0,37160.0,1884417.0,31900.0,1449859.0
6,CA,93723,2,5100.0,358630.0,5100.0,363305.0,4110.0,246367.0
6,CA,93725,2,10450.0,415778.0,10450.0,418746.0,9480.0,329681.0
6,CA,93726,3,17720.0,637160.0,17720.0,641802.0,15650.0,526598.0
6,CA,93727,5,33230.0,1670435.0,33230.0,1685820.0,29210.0,1331866.0
6,CA,93728,2,6750.0,253617.0,6750.0,255749.0001,5950.0,209419.0
6,CA,93730,4,5780.0,972290.0,5780.0,989969.0,4590.0,603994.0
6,CA,93901,4,12840.0,858939.0,12840.0,869127.0,10840.0,619191.0
6,CA,93905,5,27360.0,1096426.0,27360.0,1101386.0,26040.0,984720.0
6,CA,93906,5,28040.0,1471788.0,28040.0,1480870.0,25450.0,1249037.0
6,CA,93907,3,10380.0,745089.0,10380.0,752842.0,8720.0,538119.0
6,CA,93908,4,6080.0,968524.0,6080.0,986878.0,4590.0,514612.0
6,CA,93920,1,680.0,43073.0,680.0,43956.0002,590.0,28257.0
6,CA,93923,5,5320.0,1085780.0,5320.0,1106733.0,2990.0,395047.0
6,CA,93924,2,3160.0,460436.0,3160.0,471027.0,2150.0,208679.0
6,CA,93925,1,810.0,43593.0,810.0,43824.0002,760.0,34388.0
6,CA,93926,1,4400.0,234263.0,4400.0,235804.0,4100.0,192208.0
6,CA,93927,2,7980.0,363719.0,7980.0,366209.0,7650.0,307041.0
6,CA,93930,2,6790.0,344152.0,6790.0,346509.0,6280.0,279775.0
6,CA,93933,4,12460.0,840621.0,12460.0,849171.0,10710.0,658366.0
6,CA,93940,5,14850.0,1502721.0,14850.0,1529844.0,11420.0,869685.0
6,CA,93950,4,7770.0,789364.0,7770.0,803164.0,5380.0,431429.0
6,CA,93953,3,2140.0,651889.0,2140.0,663197.0,1160.0,218864.0
6,CA,93955,4,15000.0,803950.0,15000.0,811533.0,12960.0,648156.0
6,CA,93960,2,8610.0,451403.0,8580.0,454240.0,8020.0,382636.0
6,CA,94002,6,13370.0,2872092.0,13370.0,2902246.0,10810.0,2175790.0
6,CA,94005,2,2580.0,370389.0,2580.0,375919.0,2060.0,284090.0
6,CA,94010,6,20820.0,8908707.0,20820.0,9010004.0,15820.0,4746343.0
6,CA,94014,5,24870.0,1717322.0,24870.0,1731484.0,21390.0,1409476.0
6,CA,94015,6,33110.0,2574820.0,33110.0,2596604.0,27580.0,2026334.0
6,CA,94019,5,8240.0,1404056.0,8240.0,1422439.0,6540.0,951265.0
6,CA,94020,1,800.0,117116.0,800.0,118984.0,630.0,79848.0
6,CA,94022,6,9980.0,6818708.0,9980.0,6887042.0,7090.0,3631356.0
6,CA,94024,6,11220.0,5893775.0,11220.0,5955404.0,8230.0,3638783.0
6,CA,94025,6,19700.0,8002939.0,19700.0,8095724.0,15670.0,4666199.0
6,CA,94027,6,3200.0,4967284.0,3200.0,5000897.0,2040.0,1926150.0
6,CA,94028,6,3380.0,2575859.0,3380.0,2605604.0,2190.0,1083877.0
6,CA,94030,5,11880.0,1714600.0,11880.0,1735877.0,9250.0,1174915.0
6,CA,94038,1,1530.0,188049.0,1530.0,190591.0,1210.0,130395.0
6,CA,94040,6,16790.0,3795755.0,16790.0,3824351.0,14300.0,3047737.0
6,CA,94041,5,7640.0,1654798.0,7640.0,1667077.0,6650.0,1284499.0
6,CA,94043,6,15760.0,3113731.0,15760.0,3131402.0,13880.0,2664525.0
6,CA,94044,6,20230.0,2414696.0,20230.0,2439766.0,16380.0,1809212.0
6,CA,94060,1,750.0,66202.0,750.0,67503.0001,630.0,43658.0
6,CA,94061,6,17630.0,2793366.0,17630.0,2824094.0,14420.0,2099345.0
6,CA,94062,6,13380.0,6049573.0,13380.0,6109886.0,10180.0,2933471.0
6,CA,94063,5,16210.0,1574498.0,16210.0,1587035.0,14070.0,1319958.0
6,CA,94065,5,6090.0,1613452.0,6090.0,1630111.0,5070.0,1220672.0
6,CA,94066,6,23220.0,2276164.0,23220.0,2294670.0,19340.0,1792768.0
6,CA,94070,6,15640.0,4429852.0,15640.0,4477954.0,12420.0,3076530.0
6,CA,94074,1,120.0,11908.0,120.0,12062.0003,90.0,6991.0
6,CA,94080,6,34700.0,3340784.0,34700.0,3367241.0,29370.0,2670552.0
6,CA,94085,5,12250.0,1790351.0,12250.0,1798359.0,11290.0,1639517.0
6,CA,94086,6,24060.0,4029165.0,24060.0,4050602.0,21450.0,3498670.0
6,CA,94087,6,26000.0,5817466.0,26000.0,5857878.0,21450.0,4665889.0
6,CA,94089,5,12000.0,1475157.0,12000.0,1482752.0,10590.0,1313774.0
6,CA,94102,5,15240.0,1739892.0,15240.0,1755576.0,13530.0,1391603.0
6,CA,94103,6,16480.0,2332342.0,16480.0,2347538.0,15040.0,1910204.0
6,CA,94104,5,1110.0,1315990.0,1110.0,1323821.0,790.0,264559.0
6,CA,94105,6,7890.0,2820151.0,7890.0,2848307.0,7200.0,1806603.0
6,CA,94107,6,18020.0,3814577.0,18020.0,3852062.0,16130.0,2979679.0
6,CA,94108,4,6590.0,883012.0,6590.0,893804.0,5630.0,604429.0
6,CA,94109,6,29890.0,4862318.0,29890.0,4909612.0,25070.0,3456193.0
6,CA,94110,6,36460.0,5571756.0,36460.0,5632667.0,31340.0,4363252.0
6,CA,94111,6,2800.0,2747670.0,2800.0,2762845.0,2080.0,451540.0
6,CA,94112,6,43590.0,3257955.0,43590.0,3294941.0,37000.0,2620790.0
6,CA,94114,6,19480.0,5362516.0,19480.0,5423591.0,15920.0,3528381.0
6,CA,94115,6,18660.0,4956196.0,18660.0,5003873.0,15620.0,2842662.0
6,CA,94116,6,23570.0,2925121.0,23570.0,2965497.0,18730.0,2060122.0
6,CA,94117,6,21410.0,4492505.0,21410.0,4540856.0,18480.0,3136663.0
6,CA,94118,6,20440.0,5657471.0,20440.0,5717793.0,16380.0,2885713.0
6,CA,94121,6,22660.0,3553653.0,22660.0,3601679.0,17980.0,2128608.0
6,CA,94122,6,31200.0,3712257.0,31200.0,3759200.0,25350.0,2750196.0
6,CA,94123,6,14180.0,5322051.0,14180.0,5368176.0,11700.0,3130356.0
6,CA,94124,5,19280.0,1174735.0,19280.0,1187994.0,16880.0,975866.0
6,CA,94127,6,10540.0,2593994.0,10540.0,2636680.0,7870.0,1573736.0
6,CA,94129,3,1930.0,661305.0,1930.0,666254.0,1720.0,310547.0
6,CA,94130,1,1090.0,47753.0,1090.0,48141.0001,960.0,42584.0
6,CA,94131,6,15630.0,3577989.0,15630.0,3618848.0,12230.0,2525152.0
6,CA,94132,5,13400.0,1307037.0,13400.0,1325427.0,10930.0,937167.0
6,CA,94133,6,13710.0,2117023.0,13710.0,2139570.0,11470.0,1345352.0
6,CA,94134,5,22560.0,1477522.0,22560.0,1493482.0,19340.0,1209940.0
6,CA,94158,5,5060.0,1018836.0,5060.0,1025979.0,4760.0,898800.0
6,CA,94301,6,8210.0,6623522.0,8210.0,6670821.0,6080.0,2711358.0
6,CA,94303,6,22350.0,4011672.0,22350.0,4045620.0,18940.0,2723402.0
6,CA,94304,5,1960.0,1721538.0,1960.0,1728647.0,1490.0,314996.0
6,CA,94305,3,3290.0,721785.0,3290.0,731426.0,3020.0,419720.0
6,CA,94306,6,13450.0,4048146.0,13450.0,4087156.0,10760.0,2896777.0
6,CA,94401,5,17510.0,1961626.0,17510.0,1981238.0,14350.0,1472208.0
6,CA,94402,6,13630.0,3396690.0,13630.0,3442454.0,10390.0,2180984.0
6,CA,94403,6,22230.0,4042550.0,22230.0,4075923.0,18210.0,2682518.0
6,CA,94404,6,17940.0,3525831.0,17940.0,3558828.0,14590.0,2701260.0
6,CA,94501,6,32090.0,3623009.0,32090.0,3674023.0,26360.0,2695220.0
6,CA,94502,5,6980.0,1114768.0,6980.0,1129647.0,5370.0,755614.0
6,CA,94503,4,10480.0,792134.0,10480.0,798098.0,9200.0,653365.0
6,CA,94505,4,7310.0,869014.0,7310.0,879072.0,5890.0,598641.0
6,CA,94506,6,11380.0,3265413.0,11380.0,3310415.0,9100.0,2066045.0
6,CA,94507,6,7640.0,2995960.0,7640.0,3050536.0,5480.0,1495035.0
6,CA,94508,1,1220.0,138348.0,1220.0,141500.0,1020.0,76433.0
6,CA,94509,5,30830.0,1697163.0,30830.0,1708967.0,26510.0,1373156.0
6,CA,94510,5,14250.0,1542583.0,14250.0,1563713.0,11060.0,1066412.0
6,CA,94513,6,30720.0,3082017.0,30720.0,3110441.0,25030.0,2291182.0
6,CA,94514,1,570.0,44358.0,570.0,44699.0002,460.0,32389.0
6,CA,94515,2,3430.0,455801.0,3430.0,461395.0,2650.0,178589.0
6,CA,94517,4,6350.0,967907.0,6350.0,981044.0,4790.0,576113.0
6,CA,94518,5,13540.0,1225714.0,13540.0,1240592.0,10840.0,912473.0
6,CA,94519,3,9320.0,738145.0,9320.0,744726.0,7630.0,570820.0
6,CA,94520,5,17300.0,1069064.0,17300.0,1078190.0,14770.0,801700.0
6,CA,94521,6,21050.0,2012606.0,21050.0,2034512.0,16950.0,1485183.0
6,CA,94523,5,17450.0,1993813.0,17450.0,2023153.0,13810.0,1434240.0
6,CA,94525,1,1770.0,143187.0,1770.0,144637.0,1400.0,100428.0
6,CA,94526,6,16290.0,3795037.0,16290.0,3851359.0,12330.0,2335656.0
6,CA,94530,5,13950.0,1560493.0,13950.0,1587923.0,10520.0,1037639.0
6,CA,94531,5,21640.0,1515649.0,21640.0,1527739.0,18970.0,1253799.0
6,CA,94533,6,35590.0,2128093.0,35590.0,2141787.0,30590.0,1666612.0
6,CA,94534,6,19970.0,2108697.0,19970.0,2133725.0,16450.0,1486933.0
6,CA,94535,1,1990.0,90195.0,1990.0,91044.0001,1950.0,87068.0
6,CA,94536,6,32380.0,4210787.0,32380.0,4239433.0,27910.0,3526638.0
6,CA,94538,6,30970.0,3315731.0,30970.0,3337062.0,27550.0,2931274.0
6,CA,94539,6,24250.0,5567965.0,24250.0,5611555.0,20540.0,4237016.0
6,CA,94541,6,31860.0,2131957.0,31850.0,2147634.0,28050.0,1824978.0
6,CA,94542,4,7010.0,866870.0,7010.0,876734.0,5920.0,640476.0
6,CA,94544,6,37740.0,2417787.0,37740.0,2434412.0,33520.0,2088201.0
6,CA,94545,5,16960.0,1297816.0,16960.0,1308098.0,14740.0,1089280.0
6,CA,94546,6,22690.0,2203049.0,22690.0,2227717.0,18500.0,1631769.0
6,CA,94547,5,13320.0,1176975.0,13320.0,1186806.0,11030.0,908736.0
6,CA,94549,6,13860.0,4583235.0,13860.0,4658804.0,10090.0,2256112.0
6,CA,94550,6,24010.0,3880567.0,24010.0,3913848.0,19730.0,2445793.0
6,CA,94551,6,20650.0,2204893.0,20650.0,2224238.0,18060.0,1761537.0
6,CA,94552,5,7330.0,1129054.0,7330.0,1143034.0,5830.0,781321.0
6,CA,94553,6,25140.0,2428175.0,25140.0,2455768.0,20220.0,1702222.0
6,CA,94555,6,15870.0,2695210.0,15870.0,2709756.0,13890.0,2287007.0
6,CA,94556,5,7210.0,1697211.0,7210.0,1729533.0,5270.0,1044584.0
6,CA,94558,6,32470.0,3426053.0,32470.0,3482177.0,25780.0,1974772.0
6,CA,94559,5,13780.0,1228201.0,13780.0,1249064.0,11410.0,796873.0
6,CA,94560,6,23920.0,2611050.0,23920.0,2628082.0,20860.0,2239564.0
6,CA,94561,5,20140.0,1542285.0,20140.0,1553997.0,17670.0,1291595.0
6,CA,94563,6,9230.0,3237273.0,9230.0,3300105.0,6530.0,1772124.0
6,CA,94564,4,10270.0,788009.0,10270.0,795815.0,8140.0,571442.0
6,CA,94565,6,44950.0,2582468.0,44950.0,2601857.0,39060.0,2171538.0
6,CA,94566,6,21130.0,4754095.0,21130.0,4801506.0,17310.0,3209597.0
6,CA,94567,1,290.0,22719.0,290.0,22966.0002,220.0,12853.0
6,CA,94568,6,29280.0,4962080.0,29270.0,5000967.0,26230.0,4214928.0
6,CA,94571,2,5520.0,427673.0,5520.0,431737.0,3310.0,197979.0
6,CA,94572,2,4450.0,293193.0,4450.0,295361.0,3720.0,228300.0
6,CA,94574,3,3910.0,744455.0,3910.0,761984.0,2840.0,269930.0
6,CA,94577,5,24950.0,1941555.0,24940.0,1961836.0,20830.0,1498194.0
6,CA,94578,5,20020.0,1224484.0,20020.0,1234956.0,17410.0,1009022.0
6,CA,94579,4,11350.0,784801.0,11350.0,793457.0,9480.0,617179.0
6,CA,94580,5,15110.0,1021731.0,15110.0,1029721.0,12940.0,840947.0
6,CA,94582,6,19420.0,3922351.0,19420.0,3959198.0,17260.0,3255248.0
6,CA,94583,6,21220.0,4484776.0,21220.0,4520183.0,18280.0,3716476.0
6,CA,94585,4,14750.0,926439.0,14750.0,931957.0,12890.0,756753.0
6,CA,94586,1,550.0,96841.0,550.0,98348.0002,420.0,61117.0
6,CA,94587,6,35480.0,3375909.0,35480.0,3401777.0,30650.0,2815328.0
6,CA,94588,6,16700.0,2966608.0,16700.0,2994498.0,13980.0,2154684.0
6,CA,94589,4,15000.0,779762.0,15000.0,784121.0001,12880.0,634712.0
6,CA,94590,4,18180.0,946778.0,18180.0,955296.0,15510.0,758066.0
6,CA,94591,6,28500.0,2047697.0,28500.0,2063183.0,23500.0,1552990.0
6,CA,94592,1,450.0,48156.0,450.0,48736.0003,370.0,38606.0
6,CA,94595,5,10110.0,1408650.0,10110.0,1427463.0,4490.0,582127.0
6,CA,94596,5,11960.0,1822883.0,11960.0,1854313.0,9560.0,1211905.0
6,CA,94597,5,12000.0,1534231.0,12000.0,1556392.0,9680.0,1121051.0
6,CA,94598,6,13590.0,2574671.0,13590.0,2613070.0,10100.0,1561932.0
6,CA,94599,1,1450.0,180552.0,1450.0,183968.0,950.0,84050.0
6,CA,94601,5,23400.0,1146839.0,23400.0,1157240.0,20490.0,991529.0
6,CA,94602,5,15040.0,1726496.0,15040.0,1757204.0,12140.0,1253445.0
6,CA,94603,4,16060.0,758639.0,16060.0,763374.0,14300.0,667551.0
6,CA,94605,5,21400.0,1678230.0,21400.0,1695715.0,17900.0,1293857.0
6,CA,94606,5,18850.0,1123298.0,18850.0,1137358.0,16570.0,958976.0
6,CA,94607,5,13880.0,1140414.0,13880.0,1152609.0,12260.0,976549.0
6,CA,94608,5,17340.0,1629355.0,17340.0,1648330.0,15040.0,1363970.0
6,CA,94609,5,12450.0,1211997.0,12450.0,1228972.0,10720.0,990776.0
6,CA,94610,6,17630.0,2667934.0,17630.0,2714381.0,14130.0,1833600.0
6,CA,94611,6,21140.0,5051444.0,21140.0,5140754.0,16170.0,2911810.0
6,CA,94612,5,9550.0,1007544.0,9550.0,1016749.0,8540.0,807320.0
6,CA,94618,6,8770.0,2170292.0,8770.0,2208351.0,6580.0,1310475.0
6,CA,94619,5,12680.0,1354657.0,12680.0,1373913.0,10230.0,973842.0
6,CA,94621,3,14320.0,604390.0,14320.0,608564.0,12590.0,533551.0
6,CA,94702,4,8870.0,927279.0,8870.0,941389.0,7140.0,697609.0
6,CA,94703,5,10070.0,1043719.0,10070.0,1061644.0,8220.0,732155.0
6,CA,94704,3,6270.0,504469.0,6270.0,511756.0,5410.0,319356.0
6,CA,94705,5,7310.0,1664092.0,7310.0,1697189.0,5320.0,800186.0
6,CA,94706,5,9330.0,1139291.0,9330.0,1158905.0,7330.0,808335.0
6,CA,94707,5,7000.0,1564395.0,7000.0,1596770.0,4720.0,778784.0
6,CA,94708,5,5960.0,1360266.0,5960.0,1387345.0,3940.0,677208.0
6,CA,94709,3,5010.0,542376.0,5010.0,551020.0,3950.0,350481.0
6,CA,94710,2,4170.0,425456.0,4170.0,431694.0,3460.0,297764.0
6,CA,94801,4,14070.0,787130.0,14070.0,795728.0,12050.0,602020.0
6,CA,94803,5,13030.0,1007490.0,13030.0,1019896.0,10220.0,712433.0
6,CA,94804,5,20970.0,1279967.0,20970.0,1294418.0,17650.0,1032863.0
6,CA,94805,3,7360.0,552540.0,7360.0,559717.0,5830.0,411220.0
6,CA,94806,5,29840.0,1633268.0,29840.0,1646759.0,25450.0,1363214.0
6,CA,94901,6,19530.0,2975356.0,19530.0,3041062.0,14550.0,1585111.0
6,CA,94903,6,14840.0,2177346.0,14840.0,2216562.0,10640.0,1254298.0
6,CA,94904,6,6160.0,2160480.0,6160.0,2202419.0,4160.0,993468.0
6,CA,94920,6,6200.0,3400730.0,6200.0,3451845.0,3990.0,1342287.0
6,CA,94922,1,230.0,18152.0,230.0,18492.0002,150.0,9158.0
6,CA,94923,1,760.0,87307.0,760.0,88566.0,480.0,37765.0
6,CA,94924,1,630.0,60890.0,630.0,62568.0,350.0,21127.0
6,CA,94925,5,4980.0,1099221.0,4980.0,1120775.0,3660.0,670851.0
6,CA,94928,5,21620.0,1480394.0,21620.0,1496637.0,18430.0,1136203.0
6,CA,94930,3,4370.0,578017.0,4370.0,593600.0,3140.0,354953.0
6,CA,94931,2,4880.0,385226.0,4880.0,391204.0,3970.0,264837.0
6,CA,94937,1,510.0,67033.0,510.0,68613.0001,280.0,17819.0
6,CA,94939,5,3740.0,1128480.0,3740.0,1149715.0,2630.0,560223.0
6,CA,94941,6,15180.0,4567146.0,15180.0,4670060.0,10460.0,2354905.0
6,CA,94945,5,8760.0,1068243.0,8760.0,1088238.0,6470.0,641831.0
6,CA,94946,1,300.0,77550.0,300.0,78770.0002,190.0,25758.0
6,CA,94947,5,12310.0,1425119.0,12310.0,1450716.0,9290.0,885032.0
6,CA,94949,5,8730.0,1102162.0,8730.0,1125687.0,6420.0,673015.0
6,CA,94951,2,2260.0,273021.0,2260.0,277988.0,1620.0,141106.0
6,CA,94952,5,16360.0,1784749.0,16360.0,1822793.0,12430.0,1062100.0
6,CA,94954,5,19060.0,1705637.0,19060.0,1729565.0,15180.0,1194958.0
6,CA,94956,1,770.0,79232.0,770.0,81582.0,460.0,27085.0
6,CA,94960,5,7330.0,1688645.0,7330.0,1726614.0,5240.0,909649.0
6,CA,94965,5,6190.0,1240725.0,6190.0,1269540.0,4390.0,640299.0
6,CA,95003,5,12040.0,1561816.0,12040.0,1589647.0,8700.0,878573.0
6,CA,95004,1,1970.0,182173.0,1970.0,184506.0,1560.0,109890.0
6,CA,95005,2,3100.0,311579.0,3100.0,316229.0,2440.0,219914.0
6,CA,95006,2,4280.0,427177.0,4280.0,432191.0,3400.0,317956.0
6,CA,95008,6,23540.0,3647521.0,23540.0,3684964.0,19990.0,2859979.0
6,CA,95010,3,5410.0,571882.0,5410.0,581097.0,4000.0,355978.0
6,CA,95012,1,5350.0,240998.0,5350.0,242742.0001,4880.0,196720.0
6,CA,95014,6,27100.0,6808155.0,27100.0,6856826.0,22170.0,5225721.0
6,CA,95017,1,390.0,29910.0,390.0,30191.0003,280.0,18447.0
6,CA,95018,2,4030.0,386506.0,4030.0,392044.0,3120.0,260098.0
6,CA,95019,1,3860.0,177888.0,3860.0,179979.0,3430.0,143420.0
6,CA,95020,6,29730.0,2766925.0,29730.0,2795711.0,25690.0,2094428.0
6,CA,95023,6,26040.0,2047044.0,26040.0,2063514.0,23040.0,1554363.0
6,CA,95030,6,6470.0,3394142.0,6470.0,3434719.0,4690.0,1961668.0
6,CA,95032,6,13150.0,5810451.0,13150.0,5857178.0,10140.0,2613941.0
6,CA,95033,4,4240.0,961077.0,4240.0,973336.0,3280.0,657210.0
6,CA,95035,6,37940.0,4778821.0,37940.0,4808119.0,34090.0,4092363.0
6,CA,95037,6,24560.0,3441737.0,24560.0,3481546.0,20500.0,2516341.0
6,CA,95039,1,820.0,49218.0,820.0,49668.0002,690.0,34019.0
6,CA,95043,1,260.0,21601.0,260.0,21672.0004,200.0,13405.0
6,CA,95045,1,2080.0,183293.0,2080.0,185419.0,1720.0,130540.0
6,CA,95046,2,3420.0,420135.0,3420.0,426346.0,2730.0,243046.0
6,CA,95050,6,18340.0,2246613.0,18340.0,2262834.0,15840.0,1869663.0
6,CA,95051,6,29700.0,4638135.0,29700.0,4664395.0,25830.0,3902575.0
6,CA,95054,6,12510.0,2412843.0,12510.0,2422795.0,11560.0,2184875.0
6,CA,95060,6,20590.0,2461005.0,20580.0,2498839.0,16060.0,1608715.0
6,CA,95062,5,18110.0,1738355.0,18110.0,1765390.0,14160.0,1089182.0
6,CA,95064,1,540.0,41190.0,540.0,41355.0002,480.0,32631.0
6,CA,95065,3,4020.0,516753.0,4020.0,523926.0,3020.0,305967.0
6,CA,95066,5,7310.0,1071925.0,7310.0,1086294.0,5740.0,757520.0
6,CA,95070,6,16230.0,6701397.0,16230.0,6760530.0,11870.0,4084631.0
6,CA,95073,3,5880.0,677796.0,5880.0,689879.0,4340.0,391908.0
6,CA,95075,1,360.0,37016.0,360.0,37806.0002,270.0,22680.0
6,CA,95076,6,37550.0,2272541.0,37550.0,2295888.0,32930.0,1583926.0
6,CA,95110,4,9360.0,875106.0,9360.0,881313.0,8500.0,765067.0
6,CA,95111,5,29230.0,1770456.0,29230.0,1784383.0,26200.0,1541934.0
6,CA,95112,6,25590.0,2022559.0,25590.0,2038591.0,23080.0,1743620.0
